0,1,2,3,4,5
25.420175849612054,-2.548123651745022,-8.884524141953312,-763.4439084098575,1.7181662006649683,609030225.4204439
-1.4292505202002865,0.6741208472480955,1.357762085053314,21.273425318856788,1.9885230050584832,-12476.877586387545
-1.5620388239483218,0.019462832021991838,0.4763941542396195,1.727742862076093,0.38487961444100316,-0.5528049729941192
-8.179277833993638,1.952711534606707,16.03064406989454,4413.40583962225,1.5200472814674253,-117471961329.19467
-22.655686088339046,2.718729655454941,36.78757463385546,53700.24906060542,-1.3978191084858578,-211658514103240.16
-24.16249226599725,2.7582159918539126,38.22512226830499,60265.354357079996,-0.08554703166721345,-299165084347078.7
11.271560243301497,-1.9674359989822556,-3.1458336042914232,-72.89484233552388,-3.0181180244195662,536882.4058286546
12.905486888648596,-2.0518296133306384,-3.753059330285054,-122.26579250135958,-3.5736839613441846,2519329.509556744
-5.158674304968984,1.6606713614257216,10.648344055513299,1255.070079266863,-2.608794808453709,-2699963824.1743217
-2.324725694426159,1.1640952055728773,5.143579890381035,136.91957068573524,-1.2311599028923315,-3481533.6580891055
-1.3060648589506354,0.41335146313309945,0.9949239843882638,-21.25090359180699,-2.4934533328663098,13718.369286166277
2.598463187980075,-1.3416055593788248,-0.49479917727209377,0.6740275814398606,-0.16104596021361783,0.14354076725439724
-69.06850491317925,3.861179183615835,92.2875745457918,851264.9942502559,2.1393226208422433,-8.431582025059409e+17
-9.71761022676652,2.072288838496956,18.977353677820943,7362.651170411274,2.6357754952297787,-545451858613.99396
-0.8819624027820893,0.24688007063694406,0.12920671609556264,-0.01132368079130841,-0.8397853939770521,-2.2896174054197598
7.825305557557438,-1.7755604583807594,-2.0646230239707766,-8.973980826173937,0.29054984218041013,1091.1098194141687
-1.159875024452798,-0.033524359164072065,0.26947797294474973,-19.200549009653432,-2.398925713084802,10161.33618671506
6.946997749806972,-1.7270172680795053,-1.7983479241753029,56.384040820097425,3.1716399792227437,-240371.80322196224
79.72455940782093,-3.7466841471464667,-35.86066608918004,-50344.962807906966,2.3576454258722594,174418419272788.34
-1.2059284643803174,0.8518647931175671,2.173752820467015,-18.03589934865091,-2.7299383799642523,8439.025646526838
-61.834243804333134,3.722532626871999,83.92690300647972,640053.0024230089,-0.24113334639755907,-3.583953672238893e+17
-5.0931042811108735,1.6482226594137974,10.578996609700004,1237.3228515697942,-2.3171069662028674,-2587008941.8895564
-0.8599901660119441,-0.5920843701239162,-0.7091261403586397,11.409027205771197,1.5955390756244028,-1823.62333495041
54.579827949355476,-3.3053479407763735,-23.16143891208294,-13610.621545902748,0.7640431757098185,3446532869610.0713
-1.7026242628630532,0.8181886472404747,2.1371243661916726,4.679320842781687,-1.4523137739929821,-107.94701240728324
-3.584960589415451,1.3942705893440281,6.956785452787048,352.172119532,-0.14746449174457232,-59523581.56320674
-9.008580853427027,1.9754394989716602,16.94318655532962,5215.3749322115855,1.6231468055023417,-193858576250.42105
-1.3273852975853044,-0.4914967879848247,0.029820712129300986,2.073100256767019,0.47914737256139506,-3.385114263573622
-3.679574318933544,1.4004313168094797,7.087656708860053,357.4732810500811,-2.1905941642995286,-62254995.21910225
-42.67848976088494,3.3122271249581297,61.95032331576673,257200.32233692566,2.645773016162882,-2.325562640380906e+16
0.14925196827530948,-0.9958067610861359,-0.42223909356256856,8.640809300096398,1.3829435642704266,-759.868679102172
21.633918845937956,-2.426076610156305,-7.215425494467326,-366.78194705861614,2.9258641996936365,67634682.38655962
-1.1216369348091426,0.29256926996154214,-0.13705248572773782,-5.779136197510132,-1.637102768687816,298.1273201851806
-6.818311750593117,1.7860192517770594,12.896336355179983,2282.3695951161053,-0.8632363175100815,-16243313938.211403
-18.54530298876794,2.539694203622818,30.89016703695558,31719.28665336801,-2.9434973059005634,-43618550898591.586
-1.7129235455938416,-0.14680188896201463,-0.4082362391009534,9.73341782690235,1.4871118131403487,-1108.1585967150925
-18.42128886411286,2.507801416982492,30.104097197419094,29392.579232377688,1.2945316918865002,-34706671116264.44
-65.36987829461962,3.792086251864239,87.88468452866239,735001.366165418,-2.8770545141988855,-5.4272409117339245e+17
-2.780580461920764,1.329039632446355,6.891576803857364,352.3096022639814,1.5679653192911804,-59593382.41833981
-18.890430344693048,2.5731663149210275,32.15893996545721,35839.66499575979,-1.0944342505593525,-62920833113302.47
-1.5473427656548866,1.02585616538396,3.5998235242988885,47.115317694916186,0.08165537857712124,-139733.3899358513
18.830294733461464,-2.342032198708426,-6.186757341182474,-263.4134432379009,-0.4500295758304542,25080684.39111949
125.35857076766843,-4.36415405946337,-61.14514215683906,-249104.37147920163,-1.1866745655613562,2.1128133983379004e+16
38.821586489118566,-2.9423288938411405,-15.666990034203613,-4276.1773898266465,-3.2126260807238634,106902606785.37384
